generation,evaluation,comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
29,573,5,2,0,0,1,1.064018905881831,0.08661012563842065,9.3611533378127,0.013342192010577892,9.240426866568038,88.4650052840322,1.4655244096962399,82.69583000910848,13910886914.14739,0.0006402219516301828,0.047270043502839365,0.07968272706269199,0.08729331837070174,0.06342108658852041,3001897.5945368013,0.0038100617160843468,0.018564748865123937,0.003795535304472292,0.07968272706269199,0.7002741773115401,1.0,0.07968272706269199
29,574,5,2,0,0,1,1.798562363182628,0.09603162051223049,9.80627050007752,0.003912046496822667,9.01772202455088,89.5247074085011,1.2141574452756605,79.1337704512338,16185032685.532898,0.0005877391152298815,0.2249078728868854,0.21226930408197742,0.1759498930451057,0.12639802004222597,708105.1257624326,0.015479182431292067,0.08403032286733114,0.015259053149784102,0.21226930408197742,0.687446268882212,1.0,0.21226930408197742
29,575,5,2,0,0,1,1.1325855144011894,0.08853486416536585,9.401805588628578,0.01522585308887094,9.453351205971495,91.26676703419831,1.662269342381307,80.653767842775,13086427246.183022,0.0006040988411597064,0.04692063646224678,0.07800524320592425,0.08544455288921476,0.06184590803595188,3018569.6248205407,0.0036503858092189092,0.01845252630340055,0.003636675064593282,0.07800524320592425,0.6951652702756285,1.0,0.07800524320592425
29,576,5,2,0,0,1,1.1216672841276545,0.08729034567310408,9.34131759044511,0.013399390409718014,9.233136869054453,88.61417603553637,1.4998737489792964,82.96687714407004,14052984850.614187,0.0006365110540938756,0.056108526620279445,0.07480332780036934,0.08194549239606336,0.05782032688751289,2228645.8641487476,0.0033575318620166386,0.017690161016229777,0.0033436362777873652,0.07480332780036934,0.7003126964093299,1.0,0.07480332780036934
29,577,5,2,1,0,1,1.0738018595882919,0.08659699733231364,9.357752778326565,0.01337115283263136,9.232613381908696,88.38309210496303,1.467660710524401,82.63677915189335,13897838575.236078,0.0006425343600423584,0.25346221978476363,0.2625302159087791,0.1990092246331239,0.14320600490840685,1004806.1934760008,0.019802335744538584,0.11172719019961952,0.019445322145955776,0.2625302159087791,0.6890961766769177,1.0,0.2625302159087791
29,578,5,2,0,0,1,1.0650723753955005,0.08815045532669713,9.400548166770315,0.014675767010315791,9.460298868421667,89.26090230188235,1.576851840684356,81.15361035675468,12827776429.010237,0.0006134927698042614,0.04657259289560012,0.07477192984492424,0.08191858826225468,0.05878901736058473,3012978.062984358,0.003355327551440405,0.01754868062646009,0.003342424759351493,0.07477192984492424,0.6969222401354366,1.0,0.07477192984492424
29,579,5,2,0,0,1,0.9348742338413376,0.0845553135940619,9.613402468526585,0.009265265595567555,9.804318992970009,97.21470078744564,1.993939035711085,75.20179735387192,9337067804.81591,0.0005801864173096859,0.05391058085244929,0.11664728811510569,0.12749871646612604,0.08258591406704116,2316542.696078693,0.0081279613502548,0.029840904561590387,0.007983245878061805,0.11664728811510569,0.6851325960854744,1.0,0.11664728811510569
29,580,5,2,0,0,1,0.9352703640863703,0.08704635185204831,9.479512754077222,0.020170217358054677,9.250301808416127,92.5523440796454,1.4922883009514207,79.09863834519963,13882216958.41514,0.0006046926159552,0.0683907763702376,0.14758414676731194,0.160636701732327,0.10881798605190579,2639405.3394664326,0.012902074971720294,0.0473202291926329,0.012657417605259414,0.14758414676731194,0.6960022383381588,1.0,0.14758414676731194
29,581,5,2,0,0,1,1.0830053603519443,0.085036228004219,9.3742084573546,0.008524270491880396,9.38256883030392,89.16462583300131,1.5658935357308692,82.75188514466446,13195059073.824959,0.000652145030935556,0.031291144734389605,0.08929075337655101,0.09773174114906391,0.06593915951952985,2447820.629394366,0.004775746614013816,0.021867980233855833,0.004734108525892345,0.08929075337655101,0.6974101043921723,1.0,0.08929075337655101
30,582,5,2,0,0,1,1.2858215849394383,0.08716903309466469,9.61328011599537,0.014389844759996023,9.354501054104276,91.14007126508508,1.6917232990972866,79.66128736537944,12933904314.032951,0.000578785154182931,0.06630939445645437,0.12265105566687934,0.13388714348212843,0.09405025764046762,2480831.49179872,0.008962883594902023,0.034089647064372786,0.008868997236361724,0.12265105566687934,0.6921094086958631,1.0,0.12265105566687934
